caso_id,llamado_fecha_hora,llamado_provincia,llamante_edad,llamante_genero,llamante_vinculo,caso_judicializado,hecho_lugar,victima_a_resguardo,victima_edad,victima_genero,victima_nacionalidad,victima_vinculo_agresor,victima_discapacidad,victima_convive_agresor,vs_violacion_via_vaginal,vs_violacion_via_anal,vs_violacion_via_oral,vs_tentativa_violacion,vs_tocamiento_sexual,vs_intento_tocamiento,vs_Intento_violación_tercera_persona,vs_grooming,vs_exhibicionismo,vs_amenazas_verbales_contenido_sexual,vs_explotacion_sexual,vs_explotacion_sexual_comercial,vs_explotacion_sexual_viajes_turismo,vs_sospecha_trata_personas_fines_sexuales,vs_existencia_facilitador_corrupcion_nnya,vs_obligacion_sacarse_fotos_pornograficas,vs_eyaculacion_partes_cuerpo,vs_acoso_sexual,vs_iniciacion_sexual_forzada_inducida,vs_otra_forma_violencia_sexual,vs_no_sabe_no_contesta,ofv_sentimiento_amenaza,ofv_amenaza_explicita,ofv_violencia_fisica,ofv_intento_ahorcar,ofv_intento_quemar,ofv_intento_ahogar,ofv_amenaza_muerte,ofv_uso_sustancias_psicoactivas,ofv_intento_privacion_libertad,ofv_privacion_libertad,ofv_uso_arma_blanca,ofv_uso_arma_fuego,ofv_enganio_seduccion,ofv_intento_matar,ofv_uso_animal_victimizar,ofv_grooming,ofv_otra_forma_violencia,ofv_no_sabe_no_contesta,llamado_provincia_indec_id
,2019-04-10 11:58:36,Buenos Aires,Sin dato,Femenino,Familiar,SI,NS/NC,SI,7,Masculino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-04-10 12:23:24,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Otro conocido,NO,Otro(Especificar en observaciones),SI,Sin dato,Femenino,NS/NC,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-10 13:01:09,Entre Ríos,40,Femenino,Otro conocido,SI,NS/NC,NO,13,Femenino,Argentina,Padrastro,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,30
,2019-04-10 13:41:06,Mendoza,Sin dato,Femenino,Familiar,NO,NS/NC,SI,Sin dato,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,50
,2019-04-10 16:28:44,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda de la Víctima,SI,4,Femenino,Argentina,Padrastro,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-10 17:48:38,Entre Ríos,Sin dato,Masculino,Escuela,SI,Ámbito educativo,SI,13,Masculino,NS/NC,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,30
,2019-04-10 18:30:29,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Hospital,NO,NS/NC,SI,14,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-10 22:44:25,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Automóvil,SI,14,Femenino,Argentina,Desconocido,NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-10 23:27:43,Buenos Aires,36,Femenino,Familiar,NO,NS/NC,SI,15,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,06
,2019-04-11 11:41:49,Ciudad Autónoma de Buenos Aires,26,Femenino,Comisaría,SI,Ámbito educativo,SI,4,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-11 12:12:38,Buenos Aires,43,Femenino,Madre,SI,Vivienda del Agresor,SI,14,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-11 13:26:12,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Hospital,NS/NS,NS/NC,SI,27,Femenino,NS/NC,Pareja de la víctima,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-11 15:28:02,Ciudad Autónoma de Buenos Aires,35,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,88,Masculino,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-11 15:52:51,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Ámbito educativo,SI,4,Femenino,NS/NC,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-12 09:13:40,Ciudad Autónoma de Buenos Aires,42,Femenino,Familiar,NO,Vivienda de la Víctima,SI,13,Femenino,Argentina,Padre,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-12 09:13:40,Ciudad Autónoma de Buenos Aires,42,Femenino,Familiar,NO,Vivienda de la Víctima,SI,42,Femenino,Argentina,Otro pariente,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-12 10:10:02,Ciudad Autónoma de Buenos Aires,32,Femenino,Madre,SI,Vivienda del Agresor,SI,13,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-12 10:28:45,Buenos Aires,30,Femenino,Familiar,NO,Vivienda del Agresor,SI,11,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-04-17 11:47:56,Buenos Aires,Sin dato,Masculino,Otro conocido,SI,NS/NC,SI,Sin dato,Masculino,Argentina,Abuela,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-17 11:47:56,Buenos Aires,Sin dato,Masculino,Otro conocido,SI,NS/NC,SI,Sin dato,Masculino,Argentina,Abuela,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-17 12:11:20,Buenos Aires,49,Femenino,Madre,NO,Vivienda del Agresor,SI,13,Femenino,Argentina,Hermano,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-17 12:20:26,Buenos Aires,32,Masculino,Padre,NO,Vivienda del Agresor,SI,14,Femenino,Argentina,Padrastro,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,06
,2019-04-17 14:09:05,Buenos Aires,Sin dato,Femenino,Madre,NS/NS,NS/NC,SI,Sin dato,Femenino,NS/NC,Padrastro,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-17 15:04:35,Buenos Aires,25,Femenino,Víctima,NO,Vivienda de la Víctima,SI,25,Femenino,Argentina,Pareja de la víctima,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-04-17 18:30:12,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda de un familiar,SI,24,Femenino,Argentina,Tío,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-17 20:50:25,Buenos Aires,23,Femenino,Víctima,NO,NS/NC,SI,23,Femenino,Argentina,Otro pariente,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-04-17 21:21:03,Ciudad Autónoma de Buenos Aires,30,Femenino,Comisaría,SI,Vivienda de la Víctima,SI,17,Femenino,Argentina,Hermano,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-17 21:31:35,Santa Fé,40,Femenino,Madre,SI,NS/NC,NO,6,Femenino,Argentina,Padre,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,82
,2019-04-18 01:12:35,Ciudad Autónoma de Buenos Aires,39,Femenino,Comisaría,NO,Vivienda de la Víctima,SI,8,Femenino,Argentina,Padrastro,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-18 13:08:01,Ciudad Autónoma de Buenos Aires,47,Femenino,Madre,NO,Redes Sociales,SI,13,Masculino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-18 15:02:35,Buenos Aires,Sin dato,Femenino,Víctima,NO,Vivienda de la Víctima,SI,27,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-04-18 15:23:46,Mendoza,42,Femenino,Víctima,NO,NS/NC,SI,13,Masculino,Argentina,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,50
,2019-04-18 19:24:42,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,38,Femenino,Argentina,Ex pareja de la víctima,NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-18 22:55:36,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Calle,SI,26,Femenino,Peruana,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-19 01:38:06,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,6,Masculino,NS/NC,Padrastro,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-19 02:10:40,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Defensoría,SI,Vivienda del Agresor,SI,13,Femenino,Argentina,Padre,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-19 02:10:40,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Defensoría,SI,Vivienda del Agresor,SI,17,Femenino,Argentina,Padre,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-19 04:48:47,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda de la Víctima,SI,12,Femenino,NS/NC,Otro pariente,NS/NC,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-19 15:33:44,Ciudad Autónoma de Buenos Aires,39,Masculino,Padre,NO,Otro(Especificar en observaciones),SI,6,Masculino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-19 17:20:48,Ciudad Autónoma de Buenos Aires,30,Femenino,Comisaría,SI,Comercio,SI,15,Masculino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-19 18:55:41,Ciudad Autónoma de Buenos Aires,39,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,14,Masculino,Argentina,Abuelo,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-20 03:18:54,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,NS/NC,SI,6,Masculino,Peruana,Otro pariente,NS/NC,NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-20 07:42:05,Buenos Aires,Sin dato,Femenino,Familiar,NO,NS/NC,SI,3,Femenino,Argentina,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-20 11:07:24,Córdoba,Sin dato,Masculino,Vecino,NO,NS/NC,SI,12,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,14
,2019-04-20 11:19:54,Ciudad Autónoma de Buenos Aires,41,Femenino,Madre,NO,NS/NC,SI,15,Femenino,Argentina,NS/NC,NS/NC,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-21 00:01:19,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Comercio,SI,37,Masculino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-21 00:33:13,Buenos Aires,42,Femenino,Familiar,NO,Vivienda de la Víctima,SI,10,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-21 02:49:27,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda del Agresor,SI,36,Femenino,Peruana,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NS/NC,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-21 10:16:29,Santa Cruz,30,Masculino,Familiar,NO,Vivienda de la Víctima,SI,30,Masculino,Argentina,Tío,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,78
,2019-04-21 11:02:44,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Hospital,SI,NS/NC,SI,29,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-21 13:27:47,Buenos Aires,Sin dato,Femenino,Vecino,NS/NS,Vivienda de la Víctima,SI,14,Femenino,NS/NC,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,SI,SI,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-21 18:49:06,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,24,Femenino,Argentina,Ex pareja de la víctima,NS/NC,NO,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-22 00:01:29,Buenos Aires,Sin dato,Femenino,Madre,NO,Ámbito educativo,SI,9,Masculino,Argentina,NS/NC,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-22 01:05:01,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Familiar,NO,NS/NC,SI,3,Femenino,Argentina,Padre,NS/NC,NS/NC,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-22 10:10:43,Buenos Aires,Sin dato,Femenino,Familiar,NO,NS/NC,SI,11,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-04-22 10:11:37,Ciudad Autónoma de Buenos Aires,32,Femenino,Víctima,NO,Redes Sociales,SI,32,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-22 11:22:43,Buenos Aires,Sin dato,Femenino,Madre,NO,Vivienda del Agresor,SI,8,Femenino,NS/NC,Otro pariente,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-04-22 11:26:55,Santa Fé,Sin dato,Femenino,NS/NC,NO,NS/NC,SI,Sin dato,Femenino,Argentina,Padre,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,82
,2019-04-22 17:25:53,Ciudad Autónoma de Buenos Aires,60,Femenino,Madre,NO,Vivienda de la Víctima,SI,18,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-04-22 17:27:42,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda del Agresor,SI,22,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-04-22 19:58:34,Córdoba,55,Masculino,Vecino,NO,Vivienda de la Víctima,NO,17,Femenino,Argentina,Abuela,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,14
,2019-04-22 19:58:34,Córdoba,55,Masculino,Vecino,NO,Vivienda de la Víctima,NO,14,Femenino,Argentina,Abuela,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,14
,2019-04-22 19:58:34,Córdoba,55,Masculino,Vecino,NO,Vivienda de la Víctima,NO,14,Femenino,Argentina,Abuela,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,14
,2019-04-22 19:58:34,Córdoba,55,Masculino,Vecino,NO,Vivienda de la Víctima,NO,17,Femenino,Argentina,Abuela,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,14
